feature_id,W,detected_0.9,detected_0.8,detected_0.7,detected_0.6,clr,W_fig,zero_ind,Kingdom,Phylum,Class,Order,Family,Genus,Species,astro
243829,0,FALSE,FALSE,FALSE,FALSE,-0.012407731,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,NA,
561885,0,FALSE,FALSE,FALSE,FALSE,-0.324808349,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,NA,
748412,1,FALSE,FALSE,FALSE,FALSE,0.149622698,1,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,NA,
4045633,0,FALSE,FALSE,FALSE,FALSE,0.058475794,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,NA,
306515,0,FALSE,FALSE,FALSE,FALSE,0.15089118,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,NA,
553981,0,FALSE,FALSE,FALSE,FALSE,0.126389075,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,NA,
1056070,30,FALSE,FALSE,FALSE,FALSE,0.063274094,30,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,NA,
New.CleanUp.ReferenceOTU103979,0,FALSE,FALSE,FALSE,FALSE,-0.225084056,0,No,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,NA,NA,
731707,Inf,TRUE,TRUE,TRUE,TRUE,0.042063621,718,Yes,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hylemonella,NA,
846710,0,FALSE,FALSE,FALSE,FALSE,-0.07711686,0,No,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,
1108275,0,FALSE,FALSE,FALSE,FALSE,-0.052530688,0,No,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,
New.ReferenceOTU327,0,FALSE,FALSE,FALSE,FALSE,0.079257204,0,No,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA,
1105574,33,FALSE,FALSE,FALSE,FALSE,0.426759436,33,No,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,NA,NA,
814176,0,FALSE,FALSE,FALSE,FALSE,0.018692891,0,No,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,NA,
784415,0,FALSE,FALSE,FALSE,FALSE,0.034714713,0,No,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Salinispora,tropica,
1023963,0,FALSE,FALSE,FALSE,FALSE,-0.383896712,0,No,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,NA,
4296059,0,FALSE,FALSE,FALSE,FALSE,-0.103579251,0,No,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,NA,
1084417,0,FALSE,FALSE,FALSE,FALSE,0.375117424,0,No,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,NA,
706283,0,FALSE,FALSE,FALSE,FALSE,0.148946358,0,No,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,NA,NA,
423327,0,FALSE,FALSE,FALSE,FALSE,0.168797092,0,No,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,NA,
558264,0,FALSE,FALSE,FALSE,FALSE,-0.089116759,0,No,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,NA,
New.CleanUp.ReferenceOTU124457,1,FALSE,FALSE,FALSE,FALSE,-0.204341118,1,No,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,NA,
7764,1,FALSE,FALSE,FALSE,FALSE,0.047405993,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium,NA,
4348493,Inf,TRUE,TRUE,TRUE,TRUE,-0.036179275,718,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,NA,
1072787,Inf,TRUE,TRUE,TRUE,TRUE,0.170336879,718,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,NA,
1052930,Inf,TRUE,TRUE,TRUE,TRUE,0.059096636,718,Yes,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA,
New.ReferenceOTU235,0,FALSE,FALSE,FALSE,FALSE,-0.058363781,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA,
548694,0,FALSE,FALSE,FALSE,FALSE,0.003037649,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA,
967275,0,FALSE,FALSE,FALSE,FALSE,-0.037947663,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,NA,
3055791,0,FALSE,FALSE,FALSE,FALSE,0.015605128,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA,
766791,0,FALSE,FALSE,FALSE,FALSE,0.058182271,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA,
815480,0,FALSE,FALSE,FALSE,FALSE,0.475518778,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,NA,
544847,0,FALSE,FALSE,FALSE,FALSE,-0.178581824,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA,
537062,0,FALSE,FALSE,FALSE,FALSE,-0.219756173,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,NA,
284308,0,FALSE,FALSE,FALSE,FALSE,-0.20346609,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,NA,NA,
1083508,0,FALSE,FALSE,FALSE,FALSE,0.203711101,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,NA,
New.CleanUp.ReferenceOTU145465,0,FALSE,FALSE,FALSE,FALSE,-0.049969785,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,NA,
New.ReferenceOTU356,0,FALSE,FALSE,FALSE,FALSE,-0.190493427,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,NA,
1059762,2,FALSE,FALSE,FALSE,FALSE,-0.0729426,2,No,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,NA,NA,
4318989,0,FALSE,FALSE,FALSE,FALSE,-0.050189496,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,
1108886,0,FALSE,FALSE,FALSE,FALSE,-0.333781664,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,
284090,0,FALSE,FALSE,FALSE,FALSE,-0.118968002,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,
New.ReferenceOTU397,1,FALSE,FALSE,FALSE,FALSE,0.316021663,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,
528952,0,FALSE,FALSE,FALSE,FALSE,0.294976934,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,
1041394,0,FALSE,FALSE,FALSE,FALSE,0.203228619,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA,NA,
276168,1,FALSE,FALSE,FALSE,FALSE,0.014307721,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,
813945,392,FALSE,FALSE,FALSE,FALSE,-0.324164705,392,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,NA,NA,
New.ReferenceOTU56,0,FALSE,FALSE,FALSE,FALSE,0.058464033,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,NA,NA,
4376233,0,FALSE,FALSE,FALSE,FALSE,0.095012154,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
388951,0,FALSE,FALSE,FALSE,FALSE,0.034539651,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
1097359,0,FALSE,FALSE,FALSE,FALSE,-0.067092318,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,rhizosphaerae,
584176,0,FALSE,FALSE,FALSE,FALSE,-0.092347963,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,rhizosphaerae,
833502,0,FALSE,FALSE,FALSE,FALSE,-0.149427815,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,rhizosphaerae,
381296,0,FALSE,FALSE,FALSE,FALSE,-0.211459245,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,rhizosphaerae,
706432,0,FALSE,FALSE,FALSE,FALSE,0.411753155,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
3453734,0,FALSE,FALSE,FALSE,FALSE,-0.262759365,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
1107335,0,FALSE,FALSE,FALSE,FALSE,-0.31884855,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
960682,0,FALSE,FALSE,FALSE,FALSE,-0.132871343,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
4334053,0,FALSE,FALSE,FALSE,FALSE,-0.018738374,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
174708,0,FALSE,FALSE,FALSE,FALSE,-0.069294368,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,rhizosphaerae,
552922,0,FALSE,FALSE,FALSE,FALSE,0.064301066,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
1523627,0,FALSE,FALSE,FALSE,FALSE,0.210296523,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
543942,0,FALSE,FALSE,FALSE,FALSE,-0.030705533,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
4450795,0,FALSE,FALSE,FALSE,FALSE,-0.050291947,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
563369,0,FALSE,FALSE,FALSE,FALSE,-0.321367505,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
219826,0,FALSE,FALSE,FALSE,FALSE,0.049801793,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
938794,0,FALSE,FALSE,FALSE,FALSE,0.428445701,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
889025,0,FALSE,FALSE,FALSE,FALSE,-0.373865934,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
988314,0,FALSE,FALSE,FALSE,FALSE,0.06417236,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,johnsonii,
960463,0,FALSE,FALSE,FALSE,FALSE,-0.300314102,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
New.ReferenceOTU270,0,FALSE,FALSE,FALSE,FALSE,-0.324244451,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA,
1078373,0,FALSE,FALSE,FALSE,FALSE,-0.142146107,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU316,0,FALSE,FALSE,FALSE,FALSE,0.004327876,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,NA,NA,
688934,1,FALSE,FALSE,FALSE,FALSE,-0.087488039,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,NA,
New.CleanUp.ReferenceOTU150254,1,FALSE,FALSE,FALSE,FALSE,0.024444851,1,No,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,NA,NA,
539107,0,FALSE,FALSE,FALSE,FALSE,-0.090956339,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU391,0,FALSE,FALSE,FALSE,FALSE,-0.03899828,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,NA,
168415,0,FALSE,FALSE,FALSE,FALSE,-0.201456122,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
668514,0,FALSE,FALSE,FALSE,FALSE,0.031337246,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
232696,0,FALSE,FALSE,FALSE,FALSE,0.121166009,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
821080,0,FALSE,FALSE,FALSE,FALSE,-0.085357335,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4389289,0,FALSE,FALSE,FALSE,FALSE,0.026266621,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
518002,0,FALSE,FALSE,FALSE,FALSE,-0.05834488,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
2119418,0,FALSE,FALSE,FALSE,FALSE,-0.179538966,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
540402,0,FALSE,FALSE,FALSE,FALSE,-0.222511753,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
546384,0,FALSE,FALSE,FALSE,FALSE,-0.050362962,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
1888072,1,FALSE,FALSE,FALSE,FALSE,-0.041211957,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
541119,0,FALSE,FALSE,FALSE,FALSE,-0.323956084,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
258785,0,FALSE,FALSE,FALSE,FALSE,-0.278554823,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4374146,0,FALSE,FALSE,FALSE,FALSE,-0.127959412,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
637546,0,FALSE,FALSE,FALSE,FALSE,0.097951437,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
559204,0,FALSE,FALSE,FALSE,FALSE,-0.053369728,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4454257,0,FALSE,FALSE,FALSE,FALSE,-0.01130758,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4359731,0,FALSE,FALSE,FALSE,FALSE,-0.213227437,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
144814,0,FALSE,FALSE,FALSE,FALSE,0.221933818,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
280706,0,FALSE,FALSE,FALSE,FALSE,-0.111249822,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
291478,0,FALSE,FALSE,FALSE,FALSE,-0.07516274,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
555725,0,FALSE,FALSE,FALSE,FALSE,0.133736305,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
305982,0,FALSE,FALSE,FALSE,FALSE,-0.017562694,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
776980,0,FALSE,FALSE,FALSE,FALSE,-0.08358177,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
820346,0,FALSE,FALSE,FALSE,FALSE,-0.036361457,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4423027,0,FALSE,FALSE,FALSE,FALSE,-0.115578403,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
241789,0,FALSE,FALSE,FALSE,FALSE,-0.081706264,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
163421,0,FALSE,FALSE,FALSE,FALSE,0.035978477,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4452613,0,FALSE,FALSE,FALSE,FALSE,-0.190621169,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
176468,0,FALSE,FALSE,FALSE,FALSE,-0.021591566,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
3908639,0,FALSE,FALSE,FALSE,FALSE,0.120513475,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,NA,
4317730,0,FALSE,FALSE,FALSE,FALSE,0.002654751,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
170798,0,FALSE,FALSE,FALSE,FALSE,-0.131786505,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
366451,0,FALSE,FALSE,FALSE,FALSE,0.157427207,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
819999,0,FALSE,FALSE,FALSE,FALSE,-0.176167833,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.ReferenceOTU401,0,FALSE,FALSE,FALSE,FALSE,-0.313649437,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU48650,1,FALSE,FALSE,FALSE,FALSE,0.206829085,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
119010,0,FALSE,FALSE,FALSE,FALSE,-0.0261297,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
686972,0,FALSE,FALSE,FALSE,FALSE,-0.071298672,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
814952,0,FALSE,FALSE,FALSE,FALSE,-0.052757724,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
639627,0,FALSE,FALSE,FALSE,FALSE,0.211177541,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
236821,0,FALSE,FALSE,FALSE,FALSE,-0.040490733,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
1128398,0,FALSE,FALSE,FALSE,FALSE,0.015795534,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
368849,0,FALSE,FALSE,FALSE,FALSE,-0.003644946,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
1104936,0,FALSE,FALSE,FALSE,FALSE,-0.172437275,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
211593,1,FALSE,FALSE,FALSE,FALSE,-0.198017896,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
3908645,0,FALSE,FALSE,FALSE,FALSE,0.12440536,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
152859,0,FALSE,FALSE,FALSE,FALSE,-0.086610092,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
425721,0,FALSE,FALSE,FALSE,FALSE,-0.022095079,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
253061,0,FALSE,FALSE,FALSE,FALSE,0.01502913,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
100497,0,FALSE,FALSE,FALSE,FALSE,-0.072445679,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
876540,0,FALSE,FALSE,FALSE,FALSE,-0.007311887,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
243185,0,FALSE,FALSE,FALSE,FALSE,-0.130055986,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
666757,1,FALSE,FALSE,FALSE,FALSE,-0.209031544,1,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
813217,0,FALSE,FALSE,FALSE,FALSE,0.159509922,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
813457,0,FALSE,FALSE,FALSE,FALSE,-0.101659857,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
2457426,0,FALSE,FALSE,FALSE,FALSE,-0.068739017,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
811492,0,FALSE,FALSE,FALSE,FALSE,-0.165756975,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
752584,0,FALSE,FALSE,FALSE,FALSE,0.069858087,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
171217,0,FALSE,FALSE,FALSE,FALSE,-0.024581824,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
547304,0,FALSE,FALSE,FALSE,FALSE,-0.242586725,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
220970,0,FALSE,FALSE,FALSE,FALSE,-0.063701841,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
3908638,0,FALSE,FALSE,FALSE,FALSE,-0.242015502,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
552376,0,FALSE,FALSE,FALSE,FALSE,0.027248035,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
4303370,0,FALSE,FALSE,FALSE,FALSE,-0.134769553,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
New.CleanUp.ReferenceOTU109835,0,FALSE,FALSE,FALSE,FALSE,0.277527352,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
544824,0,FALSE,FALSE,FALSE,FALSE,0.023311233,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
275097,0,FALSE,FALSE,FALSE,FALSE,0.132374859,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
358670,0,FALSE,FALSE,FALSE,FALSE,-0.100926393,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
3441309,0,FALSE,FALSE,FALSE,FALSE,0.03570848,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
162215,0,FALSE,FALSE,FALSE,FALSE,0.063670915,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
345540,0,FALSE,FALSE,FALSE,FALSE,-0.088078464,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
554163,0,FALSE,FALSE,FALSE,FALSE,-0.107417591,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
746679,0,FALSE,FALSE,FALSE,FALSE,0.162142006,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
833731,0,FALSE,FALSE,FALSE,FALSE,-0.098496714,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,
687940,0,FALSE,FALSE,FALSE,FALSE,-0.067094268,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Enterobacter,NA,
572750,0,FALSE,FALSE,FALSE,FALSE,0.301931112,0,No,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Trabulsiella,NA,
